Id,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Additional_Information,UV_Index,Wind_Direction,Rain
662,21.765522597951826,58.906531809680445,16.743080085762397,52.00493316392439,1039.8609029328975,,6.012838986392439,NW,no rain
663,12.895850032522132,79.40462960891047,14.889261480954728,36.72992915086717,982.5708658246452,,4.485338585086717,NW,no rain
664,21.426469033284185,73.4999381146025,9.677927936592784,4.474059783233686,1019.0398162047098,,1.2597516483233686,S,no rain
665,34.49905815855773,97.54174555377918,17.72991536778244,31.43537687618483,1007.015911290718,,3.955883357618483,NW,no rain
666,20.592658836386818,75.25191379560057,18.903747101704525,35.04703866554914,1035.2485265605978,,4.317049536554913,NW,no rain
667,31.428122937614184,39.891983485714434,17.75344000233423,49.34376869786188,995.998832373724,,5.746722539786188,NW,no rain
668,12.932889104579846,41.28527493047626,5.227224551965939,70.67345745006033,1022.6266203276087,,7.879691415006032,E,no rain
669,16.781301919046605,36.514699805448245,17.28454747739276,99.99779517807228,998.871539681608,,10.81212518780723,NW,no rain
670,20.09481851668336,43.38216354979091,7.00734223785096,51.85712700486484,996.4269829381336,,5.9980583704864845,SE,no rain
671,19.99530350023327,71.85656304753847,2.4653644655901696,94.27531170098192,1002.9485889544396,,10.23987684009819,NE,rain
672,26.784586966753828,88.68005325103707,14.872447983878336,52.745097341480594,984.4503019166536,,6.08685540414806,NW,no rain
673,18.61795318438769,92.57073564472202,16.177691211524568,59.36823175827851,1032.2470359510216,,6.749168845827851,NW,rain
674,27.844171710250407,58.0030720679534,19.735615250131666,13.906702914905145,1041.6917042329428,,2.2030159614905145,NW,no rain
675,25.97967248063481,69.10081200110622,9.619149681772983,57.08257973971729,981.1889576653,,6.520603643971729,S,no rain
676,19.979028631369328,86.64397145055693,5.020450760902628,26.05620176323269,1025.670969059869,,3.417965846323269,E,no rain
677,20.79400319135798,51.84493648366184,1.307830414238198,27.404842679221,1019.4030464046252,,3.5528299379221,N,no rain
678,25.36319249525802,71.69683031070866,8.263671387568078,43.38776561656029,1043.377573015238,,5.151122231656029,S,no rain
679,11.751054753616115,42.1857757737566,11.548572501156135,65.37382678940806,1027.975215871461,,7.349728348940806,SW,no rain
680,30.560168458892257,63.35782383626663,9.929961643346426,61.7329719619644,1009.3009482564636,,6.98564286619644,S,no rain
681,26.335529027840924,42.11505822544278,3.255752988466752,30.627564914549545,1020.473723081914,,3.8751021614549535,NE,no rain
682,28.15856161044588,62.36984732094019,7.430909408670285,2.8751621937363137,988.905013902392,,1.0998618893736314,SE,no rain
683,23.42307502705976,57.77737842373057,18.358128911618085,24.40465801236763,991.3505084164598,,3.252811471236763,NW,no rain
684,12.761927774793618,60.32853764503453,9.185877201721969,45.28310478371793,995.6685862431602,,5.340656148371793,S,no rain
685,20.125890332423747,47.05985582745626,10.24446891156505,90.95154269922683,1013.8163065912796,,9.907499939922683,SW,no rain
686,20.1343395712139,39.52303396649543,9.4382323754854,61.03628490268847,998.6776877486744,,6.915974160268847,S,no rain
687,18.026074751080422,49.29657295439199,7.694305257211223,87.7507924654258,987.0381072017952,,9.58742491654258,SE,no rain
688,10.748758122618732,46.77060274707364,1.2125418179043557,59.40274431601962,1016.2955912284784,,6.752620101601962,N,no rain
689,28.43135606491193,81.40073418091148,4.583690158881368,44.31674360009399,1028.8480839718875,,5.244020030009399,E,no rain
690,12.744611451562518,80.18825510870823,9.9999567266275,32.85818087696772,986.7507357656006,,4.098163757696772,S,no rain
691,25.157703326127127,70.91380956349906,11.688656614273228,97.0093211922038,1031.0266973625733,,10.513277789220378,SW,no rain
692,27.5804374116804,36.39336587181426,9.562759190147874,47.82487095531993,981.6567717398316,,5.594832765531993,S,no rain
693,25.869658073342368,69.6383297996023,7.27785548643906,35.92466881268579,1028.9258436393384,,4.404812551268579,SE,no rain
694,33.97855629944937,35.54659181584184,16.069949427446424,90.77281976837614,1046.7159678420496,,9.889627646837614,NW,no rain
695,12.582453877128463,31.272111349336647,13.89531225427779,81.18643591135152,1011.9736802447288,,8.930989261135153,W,no rain
696,31.679178977629977,54.6817280596359,18.908403017184646,58.873947151108055,984.6123530156268,,6.699740385110806,NW,no rain
697,10.729755871222832,46.83814433447296,0.5547113261883907,56.60642343822392,999.7877441073532,,6.472988013822392,N,no rain
698,23.3729213731771,71.62533770031298,14.881588992462158,49.73506184674123,990.3259669308982,,5.785851854674124,NW,no rain
699,20.106090448481467,95.00497416487296,1.2275173714113907,9.631765224583887,1015.0655601466016,,1.7755221924583888,N,no rain
700,23.104596509843955,80.38964194398343,5.819588752211235,68.74972146658489,992.656241308711,,7.687317816658489,E,rain
701,19.127496926500243,83.7152603379691,18.34203935333687,37.55335371414588,1049.7467188732526,,4.567681041414588,NW,no rain
702,14.7641728735017,96.5625177259436,15.507105928526308,1.7022276385247337,1009.3696062843997,,0.9825684338524734,NW,no rain
703,10.478072436217245,74.38637566275973,13.240383249944571,72.60556872527096,1007.1138830834278,,8.072902542527096,W,rain
704,22.95374534477936,70.44116589868779,7.99392943205341,12.930701247372689,984.4914860632408,,2.1054157947372687,SE,no rain
705,31.06942156712105,72.1307583166896,0.9965509758578528,79.7916640873616,1021.901315272365,,8.79151207873616,N,no rain
706,19.33039889361985,90.6063679597226,5.205056095122924,25.956557625440336,988.7012325851636,,3.408001432544033,E,no rain
707,15.571595450374506,57.16693246448895,9.61737634698505,58.6407621340146,998.3219025682027,,6.67642188340146,S,no rain
708,12.013300086796102,85.67353577716028,8.455567857886665,56.9764119012666,1000.9397473942392,,6.50998686012666,S,rain
709,12.132773077967585,75.65798544840129,9.162650220060003,17.68701786510278,986.8681194265632,,2.5810474565102783,S,no rain
710,15.534911157319303,51.32000855473744,0.6062185865612224,43.90373499219648,1038.1009687109254,,5.202719169219648,N,no rain
711,12.50035152303888,30.95818876888642,12.6614821045857,81.9037667600363,987.7370307384672,,9.00272234600363,W,no rain
712,16.62599245911205,44.6943993060844,9.01931163833626,97.19797205894926,1013.810352183205,,10.532142875894928,S,no rain
713,11.653736552923869,78.99921352388029,0.3357743507913246,1.8165086873526133,1000.2343805771844,,0.9939965387352614,N,no rain
714,11.64012168024814,70.57832168216643,18.784266838397706,14.66541830127922,996.5581196032592,,2.278887500127922,NW,no rain
715,31.40690449056955,49.221628987420026,3.954008462053576,61.74395712728544,995.6307097034428,,6.986741382728544,NE,no rain
716,14.053006517720831,60.40117299807167,3.391791891819569,0.251310630506496,1026.8905063183445,,0.8374767330506496,NE,no rain
717,23.9920601455862,76.28041359069891,15.10188090411564,75.79900174323451,1035.5658253532383,,8.392245844323451,NW,rain
718,29.336388611225765,38.89602983429279,6.973263091158768,58.301290878411926,1008.6239350843496,,6.6424747578411925,SE,no rain
719,21.410239133476665,60.25957065958515,12.230967609355089,67.2864540041511,1002.2969812367354,,7.540991070415109,W,no rain
720,13.834221946483645,59.16369504873856,0.1193228163794213,62.424089416633365,1031.1724927898667,,7.054754611663337,N,no rain
721,14.989903553002858,67.98207140841684,8.628677871929842,59.90137899303929,998.8414961898308,,6.802483569303929,S,no rain
722,20.82460515702952,66.53395761529465,0.4966802327249575,10.241239250712187,1040.932251725891,,1.8364695950712189,N,no rain
723,23.2058522294634,55.74086795474947,4.19123703968747,23.522474818799378,1000.5714275200064,,3.164593151879938,E,no rain
724,18.73600730121337,83.39135401687824,3.894348277024633,46.39174423486503,983.5876794475204,,5.451520093486503,NE,no rain
725,29.53699000586653,34.706032799384964,19.41853518453963,33.43904959811964,1012.9239838090992,,4.156250629811964,NW,no rain
726,28.77554122140996,32.487693077404224,6.048261729698206,78.30605269926757,1000.9933750073444,,8.642950939926756,SE,no rain
727,33.180295184327946,59.418153771886274,16.785027718519636,67.52730014334624,1012.616763390344,,7.565075684334624,NW,no rain
728,10.723813725674011,92.768597511957,8.41513162990523,31.147037642672416,1000.4418513237188,,3.9270494342672415,S,no rain
729,32.39228228025509,49.42985453707684,17.242586607755147,95.10892379357335,1049.0910240575452,,10.323238049357336,NW,no rain
730,19.81421971155377,42.06165272883572,13.25574458841506,64.42419357714809,1048.2175243585648,,7.254765027714809,W,no rain
731,31.959312384499853,94.97458760305634,0.141848490080112,84.66251671559422,1023.2274643962912,,9.278597341559422,N,no rain
732,27.26961940391324,41.77562782077992,2.232004502777636,90.45852878729907,1043.4592082095646,,9.858198548729906,NE,no rain
733,34.68371892684921,56.23883756994679,0.6269001370685245,19.763325637926965,1001.9055176104896,,2.7886782337926963,N,no rain
734,28.9820612929167,81.03108572355444,1.808901092007393,39.77311936298465,1035.1525025274732,,4.789657606298466,N,no rain
735,19.113615649919662,48.264680593432125,4.406281396882392,6.096895710827221,1033.5536772200771,,1.4220352410827222,E,no rain
736,22.5265793208688,46.08946694555769,15.711653756283496,14.78211423998027,1004.8720159536348,,2.290557093998027,NW,no rain
737,19.409728879858783,57.83670637520879,14.673612617001924,58.74662404772718,1030.5030211322633,,6.687008074772718,NW,no rain
738,19.12279590053096,85.11553702177775,4.894271123462339,51.7133204295892,986.5532199039042,,5.9836777129589205,E,rain
739,16.522612484526494,93.76883472137544,7.808458831067426,43.75234420524791,996.2806830278756,,5.187580090524791,SE,no rain
740,22.399257384336742,32.19047695368416,17.189758703164987,71.69623896698697,994.6931234025064,,7.981969566698697,NW,no rain
741,27.04349862673403,41.55756891603442,1.4464231852157194,26.590655390465056,1023.8039936603856,,3.4714112090465057,N,no rain
742,16.93350678263109,97.10209024028352,11.29631517390475,41.44470974202402,994.1233520908988,,4.9568166442024015,SW,no rain
743,23.1094952769305,71.4953904084278,2.300561264516814,93.821627071072,999.8490040103254,,10.1945083771072,NE,rain
744,12.934507354263928,68.59871884076739,19.881094529294863,56.70903363551346,999.0651573243232,,6.4832490335513455,NW,no rain
745,13.996132171354782,86.94805754987962,8.832923047530096,68.14334990813109,1046.0344643027076,,7.626680660813109,S,rain
746,11.17015886780472,32.78483086199114,18.305425699085774,74.54971686236132,1046.3599813727976,,8.267317356236132,NW,no rain
747,34.26828606926582,30.96853758210824,3.0596542465034893,44.67143435791229,1038.215261715121,,5.279489105791229,NE,no rain
748,10.096508787756528,97.72458347911144,19.806123466953785,43.08094539162188,1011.6065373516708,,5.120440209162188,NW,no rain
749,14.464499201441408,87.99994799008768,1.1860786739555396,47.020433726389456,1014.304617710504,,5.514389042638945,N,no rain
750,25.32166882792481,82.31672470907881,1.178446446994328,86.20196996051985,1006.2204107200208,,9.432542666051985,N,no rain
751,12.034239971332632,40.89905391014067,16.46474271915976,36.36156156207938,1012.2580676179482,,4.448501826207938,NW,no rain
752,32.04741257742081,63.362274613028205,15.531844830508543,88.52820636230297,989.9052694581228,,9.665166306230295,NW,no rain
753,27.990503946057203,95.61054769960931,4.958735780788288,4.09168324028516,998.968912378768,,1.221513994028516,E,no rain
754,34.159749285947335,95.35197169367684,4.936918410143749,25.28351598754377,992.9570914465348,,3.340697268754377,E,no rain
755,22.69088868101912,30.647297488567016,9.453101600522997,89.73888178425896,1041.663430877354,,9.786233848425898,S,no rain
756,17.51009207896218,82.67439863043103,18.872050783604003,93.277098770378,1028.2981214844929,,10.1400555470378,NW,rain
757,23.737514319881782,30.436643651269726,12.517730505949764,20.76749185976377,989.3334330498508,,2.889094855976377,W,no rain
758,33.27046793244933,98.90112093693897,16.650593148449,21.715976367492285,1010.128665954525,,2.9839433067492287,NW,no rain
759,23.01903593104652,59.187704139698894,17.34206843287536,75.42459125940583,1002.7949832522418,,8.354804795940584,NW,no rain
760,16.68017579655797,98.14631305860698,2.6889878526666977,36.146543942078125,981.046002571354,,4.427000064207812,NE,no rain
761,31.93496972935299,55.74227663214462,11.576170623443618,20.56558786158922,1031.759925956805,,2.868904456158922,SW,no rain
762,19.29796871281153,50.523110340139496,19.73881554262076,22.723539240612787,1010.8146871301998,,3.084699594061279,NW,no rain
763,10.034583749974978,52.14043746842234,1.912905328996115,30.4184258330968,1005.3161813872896,,3.85418825330968,N,no rain
764,16.1921255623079,81.14753466470131,8.870928831166335,83.29879457801033,992.7505771173728,,9.142225127801034,S,rain
765,17.95583772942656,43.97709837511378,15.297066355237307,45.637765884793566,1014.1802486675164,,5.376122258479357,NW,no rain
766,31.469436705797555,90.48403842548556,19.7915412305656,12.708861207970024,999.0147309873342,,2.0832317907970026,NW,no rain
767,21.462579176661123,71.34008855387196,2.394322093624406,37.153607779513386,1015.544344134989,,4.5277064479513385,NE,no rain
768,21.11468219528252,97.89377181644888,8.08878602238571,32.31677929228034,997.527534493164,,4.044023599228034,S,no rain
769,18.402556659997185,99.0959432440304,15.059211236155017,7.610170408872008,1000.4851685158342,,1.5733627108872008,NW,no rain
770,32.01695307617699,42.962740091150174,11.88159878891232,82.32915357311602,1009.761412692292,,9.0452610273116,SW,no rain
771,33.625669423509784,96.90474375032124,17.57306133323318,73.13505482406292,1022.7638022981632,,8.125851152406291,NW,no rain
772,34.79725822886573,33.25769404654286,2.0429338150289222,43.55620985088634,1038.9794045428207,,5.167966655088634,NE,no rain
773,19.41853167402467,31.9504606886174,10.850251226600523,70.15428561830826,999.5058251124252,,7.827774231830826,SW,no rain
774,34.153686140679284,96.07052041299865,12.183878252065057,33.87094087134535,1002.9161975710484,,4.199439757134535,W,no rain
775,29.796989240772533,97.36777162149954,16.285290791928247,93.58360142997616,1025.12724438356,,10.170705812997614,NW,no rain
776,26.89222869110667,40.30733708703928,16.91245117869357,50.07817163687025,1049.6391756295784,,5.820162833687025,NW,no rain
777,16.122236985502486,60.96910707722986,9.483301203506112,11.120292457453171,996.1536212705796,,1.9243749157453167,S,no rain
778,15.411431523605245,64.58647695917277,12.086498116491304,47.51819342843439,995.454150799236,,5.564165012843438,W,no rain
779,14.151195613031142,90.21968655628132,0.1570545869572592,36.01307939534796,1037.4213794425366,,4.413653609534796,N,no rain
780,33.06891525563414,73.95420702373184,13.780580481627844,3.410418998043918,1035.8648732163972,,1.1533875698043918,W,no rain
781,17.351916559579152,84.21964969411309,0.3089214935738527,34.970979761909405,1003.0308267449626,,4.309443646190941,N,no rain
782,21.32735613622196,63.95677918019037,12.94176732927394,97.63408177929684,981.0325049768986,,10.575753847929684,W,no rain
783,22.34894584968059,75.38895915692798,10.117920930228316,25.96493653841313,1010.0662633721448,,3.4088393238413133,SW,no rain
784,29.454289886256355,81.47865520181011,19.08119437673436,72.40027708123328,1018.0438560474864,,8.052373378123328,NW,no rain
785,31.105874038825604,81.65168987421109,3.261480273661874,15.413984555745996,1033.210810146149,,2.3537441255745994,NE,no rain
786,13.47681752871532,30.121647874927067,7.675534558673906,16.93204844998507,1026.2662940122343,,2.505550514998508,SE,no rain
787,20.67260900527684,36.99356516110424,17.14595093753221,29.649097016052185,1027.048855220978,,3.7772553716052175,NW,no rain
788,31.07137219588643,55.45623087730912,10.28190746250193,1.4614720515555124,1036.2366441046706,,0.9584928751555511,SW,no rain
789,30.45083264389596,34.283821297247925,16.29248671424119,48.36453641618805,1034.2410316928133,,5.648799311618805,NW,no rain
790,12.56034396131041,56.80927916574019,10.148509018610444,96.98255037310616,1013.1277740421876,,10.510600707310616,SW,no rain
791,13.909583721699075,57.26967939305346,13.648039927068252,28.153091144491547,987.3368803795591,,3.6276547844491542,W,no rain
792,17.604967289985197,94.4163476094418,17.630851921097676,66.98275620640939,1037.0034899387322,,7.510621290640939,NW,rain
793,11.883976727083509,69.69502984262837,1.0963165362027971,84.42811144113628,1022.1241800022118,,9.25515681411363,N,no rain
794,20.61657507101482,79.44458963735607,17.617160292632313,93.94560179124196,982.310943384245,,10.206905849124194,NW,rain
795,12.690442628739548,92.103907746036,3.5792130264143385,2.532633220456304,1035.1943741855805,,1.0656089920456304,NE,no rain
796,24.205439841746127,60.94905244545221,15.105941565985423,84.51184246110158,1007.5337598720956,,9.26352991611016,NW,no rain
797,16.1639234952789,30.137350121816755,11.316622315389818,8.1399586270396,1001.98790274443,,1.62634153270396,SW,no rain
798,24.91082663374057,49.97352172377896,6.658448075959694,31.338667140298337,1016.0533847511824,,3.9462123840298338,SE,no rain
799,12.93814107259094,86.99110900262409,19.17019439029464,74.26521103683334,1027.0092232161796,,8.238866773683334,NW,rain
800,34.39709671046333,93.12888188600525,16.828666037606833,36.82395866397636,1044.739246446211,,4.494741536397637,NW,no rain
801,33.31403009643351,54.60567067827547,5.711144321576002,5.651562509318032,981.8212441158548,,1.3775019209318031,E,no rain
802,19.794923464116643,50.57938770853339,4.053663083146628,74.32450113749437,1001.3270066266078,,8.244795783749437,E,no rain
803,16.054464853152137,94.71536477481132,7.179810573961731,55.67660756835468,982.831143066204,,6.380006426835468,SE,rain
804,16.25995532133932,54.5751615187946,6.642316295889028,46.52602412158462,1039.019193819151,,5.464948082158462,SE,no rain
805,22.0848383800598,75.65716316536609,3.195143742729203,41.35568891047511,1029.2476466388705,,4.947914561047511,NE,no rain
806,10.999820047517924,49.62164645353944,18.748151458574903,62.81556708815808,998.9399152815232,,7.093902378815808,NW,no rain
807,25.992627651878173,36.854315915351904,17.752499445854433,91.704962125849,1033.8568912532498,,9.9828418825849,NW,no rain
808,20.207572708493625,65.08654182502094,17.49689989434836,42.045967095058536,1024.3365870201924,,5.016942379505854,NW,no rain
809,19.435164314722183,94.62622859827174,9.114226390379391,38.76140806742273,1026.2091374316742,,4.688486476742273,S,no rain
810,30.23412428722996,73.30485277491135,15.792002796500883,36.12668295668073,1032.530079928286,,4.425013965668073,NW,no rain
811,27.72588650458225,44.6178637348614,7.207153284958496,19.9190714800516,991.2684100944488,,2.80425281800516,SE,no rain
812,33.8583453848173,77.77007013573291,17.211975872661846,83.2763197812861,1022.032186986602,,9.13997764812861,NW,no rain
813,18.79840601239227,83.78528008683428,18.128899284467423,23.016157765452107,1016.23500519218,,3.113961446545211,NW,no rain
814,32.438569116235136,52.45323933404712,10.7659984993578,55.4411585465911,1003.8334964114528,,6.356461524659109,SW,no rain
815,29.24917965625222,69.1446581001727,9.52384452110043,78.13413968149891,1031.143667369372,,8.62575963814989,S,no rain
816,18.935616289867824,77.73671920271258,10.653981491960272,2.579448099906001,1010.3968076754528,,1.0702904799906,SW,no rain
817,25.541635911331447,41.22472017663417,4.76244436087698,50.35141059239047,1012.9047657646856,,5.847486729239047,E,no rain
818,17.21424894129239,97.48706578407236,1.837173613165357,40.22183543389827,994.6464122365928,,4.834529213389827,N,no rain
819,31.85999792687106,61.58763730148894,7.738399831543474,7.2783049892328755,1031.7267812701814,,1.5401761689232876,SE,no rain
820,12.81068293030778,98.57650733304465,15.681492518289428,81.87243585789759,980.7420310147,,8.999589255789758,NW,rain
821,15.310859032351026,43.27017060911466,13.635035370034585,40.29862463057321,1014.806285280071,,4.842208133057321,W,no rain
822,14.575832301998028,63.86414824167511,16.817454469266615,37.27027081362557,1017.6351403575724,,4.539372751362557,NW,no rain
823,20.07565006010721,41.60975575730864,9.029365295733148,67.3416842555037,998.730916948017,,7.54651409555037,S,no rain
824,28.63082400080323,30.71265756687571,2.4854396069205698,44.34763728476477,991.7966351892284,,5.247109398476478,NE,no rain
825,23.172686226304503,46.65126208026419,10.452504662848767,37.20841154267758,1004.3572872683012,,4.533186824267759,SW,no rain
826,22.19190808845519,58.22311359476584,0.7898001956952627,56.24416130817605,987.4107624115198,,6.436761800817605,N,no rain
827,10.01364912242489,60.1791516406965,8.617368361421986,36.12358113412887,1030.4828084246208,,4.424703783412888,S,no rain
828,20.63504313387637,92.05536085729432,4.028337219005782,75.36367849199698,1020.6793196339916,,8.348713519199698,E,rain
829,11.58884437090396,74.49740847165893,16.884958337322647,75.8285193705396,982.9238277281916,,8.395197607053959,NW,rain
830,15.206331303037096,60.41091586529711,2.5785181173570093,75.5040576337117,1046.7680861550657,,8.36275143337117,NE,no rain
831,33.309848474012355,99.1598389726869,9.492748454233029,79.03457689795522,1034.0233518386783,,8.715803359795522,S,no rain
832,15.384955108580954,72.995703213868,7.702753751884335,54.34725562463806,1048.2072849340557,,6.247071232463806,SE,rain
833,31.45844096585656,52.58640754894802,16.907701893987678,82.00676824471941,1024.9939138213051,,9.01302249447194,NW,no rain
834,30.07233428903336,78.39176168475562,11.232494061362823,26.848357559923564,1045.9479604499998,,3.4971814259923564,SW,no rain
835,13.97865592355607,64.69899458781036,9.49909288991188,91.43941608352178,1036.2207742207795,,9.956287278352178,S,no rain
836,25.14279893175697,91.68173858477206,11.923880858665058,40.20363383929828,1001.6065090117968,,4.832709053929828,SW,no rain
837,12.891546797625333,92.75578834443247,4.642822234521862,53.02157678808871,1032.7903526316454,,6.114503348808871,E,rain
838,28.197203959237783,55.71452800848187,10.42767081822108,16.624515731612032,988.5124561857727,,2.4747972431612038,SW,no rain
839,25.93655693430517,69.36373356021008,7.000750765029425,3.504399745847253,1015.4444549436114,,1.162785644584725,SE,no rain
840,30.298464042275484,48.60414108324138,2.1783586998806626,9.175484460432449,1043.6140481816258,,1.7298941160432448,NE,no rain
841,21.984613734729702,73.8645726219785,15.829971946270868,0.2178232595508866,1016.723426802592,,0.8341279959550887,NW,no rain
842,32.871577195834575,99.46428736237723,7.215908457221253,77.06258117670909,1046.2698350580904,,8.518603787670909,SE,no rain
843,11.233723669710994,88.28119624755287,5.578224210617046,75.96322224024388,1006.7239715805056,,8.408667894024388,E,rain
844,17.322214125675366,55.64869302119777,0.0113923483354128,41.6756624492653,1016.6907502786494,,4.9799119149265305,N,no rain
845,27.87631493662917,36.67662463954447,0.7600897596292455,60.863385988839056,1019.8646825227472,,6.898684268883906,N,no rain
846,20.45273029370002,97.667739116146,5.036889425570584,15.004428264856584,1047.234837848194,,2.312788496485658,E,no rain
847,14.32378385677891,57.270934507440415,6.590605785178337,84.45494834679398,1029.537705910358,,9.257840504679397,SE,no rain
848,12.68026863571365,50.53666252867706,13.982552360561964,62.10661075880134,1021.6370585955672,,7.023006745880134,W,no rain
849,30.433477786540536,52.14347750338973,7.369121246659973,35.236623536044775,984.5996359137504,,4.336008023604478,SE,no rain
850,21.828574461641104,64.29463566471927,15.93049775828156,85.62891173064321,995.6139783140176,,9.375236843064322,NW,no rain
851,32.057091797977684,96.97259791243005,11.743324290806886,71.06284804099873,988.6354722108392,,7.918630474099873,SW,no rain
852,28.33222835791815,99.0635624933444,7.011341061677929,41.82770354849789,1015.7810833272356,,4.995116024849788,SE,no rain
853,20.24315514076859,50.72887091466769,3.147948975139483,36.312148540987245,1049.3572234486508,,4.443560524098725,NE,no rain
854,19.33777535389209,54.60280954232395,0.0273881868117231,20.1515131243687,1038.6288083032014,,2.82749698243687,N,no rain
855,22.890958666281293,65.82645920462258,7.662285503313262,17.4788771300704,1014.2184577274804,,2.56023338300704,SE,no rain
856,32.22649882974322,30.57311020408152,8.134406138549126,45.148407639573584,1016.0075363693117,,5.327186433957358,S,no rain
857,28.431964492854195,42.23855942708764,7.27782487168154,36.9975733398444,982.8916309175698,,4.51210300398444,SE,no rain
858,10.12882410672558,95.52413143533644,16.048080894275024,6.1387903029676005,1038.470241341725,,1.42622470029676,NW,no rain
859,27.35394628422814,32.060466594295285,1.9111056126721992,31.01490324992514,1006.7281707412632,,3.913835994992514,N,no rain
860,32.98768517264551,37.068339580438064,2.298044483588761,13.373941274340872,981.9356197826228,,2.149739797434087,NE,no rain
861,27.76139398761229,59.44529119236032,4.66926617137287,80.20842826887446,1044.700727733965,,8.833188496887445,E,no rain
862,14.425144539187398,81.20151744113085,10.274654068453753,47.82161369867431,1010.791373681836,,5.594507039867431,SW,no rain
863,22.087953185686462,48.8214761273244,14.51802801183301,18.41494189402184,1027.220012790085,,2.653839859402184,NW,no rain
864,13.507900448085486,51.41759133877237,18.073274812037795,16.143146799340848,1017.8033129366586,,2.426660349934085,NW,no rain
865,18.9748819584908,51.38310860870708,5.341896705004599,81.86325613506472,1035.275785797514,,8.998671283506471,E,no rain
866,33.427926048512944,91.08213487275243,2.555987033657352,55.67887460799093,1047.3665472647908,,6.380233130799093,NE,no rain
867,33.082632688967706,45.82683243591926,10.184289991131353,50.29166929179038,1023.4675903621472,,5.841512599179038,SW,no rain
868,17.070921304402074,69.36812782092332,5.991848207785857,44.79990163421114,988.1843386007936,,5.292335833421114,E,no rain
869,18.49077610415498,99.99518029131713,19.68984077708909,74.45022908100495,1021.1755428150428,,8.257368578100495,NW,rain
870,25.00532170328235,80.99258464251128,0.7968502473656036,55.03180383061267,982.219542223337,,6.315526053061267,N,no rain
871,34.0799323815095,53.544545870784816,3.817900622278148,11.932613890893451,1004.1388804980362,,2.0056070590893453,NE,no rain
872,13.69503335163476,83.58212792326867,15.071175055273322,6.945752761946133,985.1791595985987,,1.5069209461946134,NW,no rain
873,16.422916092166727,96.77409951699262,7.727551485596866,26.78733327553571,999.9997281952268,,3.4910789975535708,SE,no rain
874,31.838920682269286,56.14764650068091,11.244763189848989,97.32639930325712,1042.911018930148,,10.544985600325711,SW,no rain
875,22.297305792708613,79.56078680485314,16.309036208695726,8.167300339049,994.8292877913736,,1.6290757039049,NW,no rain
876,32.47402730567579,35.306298418357244,13.337264081975636,53.79903722625174,1034.7756996345772,,6.192249392625175,W,no rain
877,14.637947438079408,92.67077857278991,12.071020404820787,92.08591927772872,1007.7473998053224,,10.020937597772871,W,rain
878,23.316714686784017,36.73797072370184,13.63647277149778,7.685647915872529,1005.844465625588,,1.580910461587253,W,no rain
879,18.15674081623431,56.10475673831162,1.28489313879824,19.02584407232143,1039.1075732789288,,2.714930077232143,N,no rain
880,17.9135639973119,67.9754090003565,1.955985334357484,62.09882239396364,1008.8865193819954,,7.022227909396364,N,no rain
881,21.171924098654976,48.45043497151532,12.150978905946822,1.3831372461680869,1048.7684843052623,,0.9506593946168088,W,no rain
882,20.82693622753171,75.44885281910243,7.356886773021374,92.625179642398,993.9194239878228,,10.0748636342398,SE,rain
883,18.933671991948863,68.8100109174688,19.91428382006817,10.736093235439403,1041.5643102091842,,1.8859549935439404,NW,no rain
884,32.87426925789046,80.20296682086743,16.41318040076796,6.042629766441177,998.9761007497766,,1.4166086466441177,NW,no rain
885,28.29360463582232,54.789755558551256,18.529568898633567,19.222975212350136,1018.872029563286,,2.7346431912350138,NW,no rain
886,28.18867478328824,68.22097227568713,3.609265836798572,61.03448635397801,988.3879241795742,,6.915794305397801,NE,no rain
887,17.247836239798886,86.85297801268604,12.494605832732027,94.10637475902467,983.2810973450324,,10.222983145902468,W,rain
888,24.44273560792101,86.7487442201019,0.5575483081103272,47.907491579296334,1006.0937155725592,,5.603094827929634,N,no rain
889,29.47948583254585,79.99679823963172,14.702846404800631,53.52699095170208,992.5498465258488,,6.165044765170208,NW,no rain
890,29.889759213580327,67.93551227304856,0.8444330444784254,44.30803310308367,1014.1742280614418,,5.243148980308368,N,no rain
891,18.613261518857804,77.12827705421466,13.481590834539013,53.63473283730771,997.0094424582486,,6.175818953730771,W,rain
892,29.2718189142162,36.08162030784356,4.247376907025792,26.93527465590003,982.7211598672212,,3.505873135590003,E,no rain
893,28.397347420193324,62.99220404975128,11.82381976816668,69.49268157229955,1030.2805292287023,,7.761613827229954,SW,no rain
894,13.537662140547509,90.21004502132544,5.519493747718758,70.99285853633248,1003.366020336912,,7.911631523633248,E,rain
895,31.64863671416193,72.51553752086497,0.4480562759719353,52.084103230433165,992.06113934701,,6.020755993043316,N,no rain
896,21.03303675451027,95.9178174077563,13.71074098202887,85.95083868750176,1046.3581467750982,,9.407429538750176,W,rain
897,22.16026122221664,48.35249649058567,8.973182883438584,66.07967871652502,1014.1991415924948,,7.420313541652503,S,no rain
898,21.20922947244993,36.74112614775428,14.484613250131751,49.34955089422475,1019.407094731596,,5.747300759422475,NW,no rain
899,24.196150036937688,73.86294049227206,1.1256899678392984,84.21132609864196,1047.3556483802708,,9.233478279864196,N,rain
900,25.529231184176368,36.36481508742663,10.604068431008065,58.4320546851955,988.2708080309228,,6.655551138519551,SW,no rain
